filename,split,label,color
train_colored\balloon\00596.png,train_colored,balloon,unknown
train_colored\balloon\00597.png,train_colored,balloon,unknown
train_colored\tennis_ball\00598.png,train_colored,tennis_ball,unknown
train_colored\balloon\00599.png,train_colored,balloon,unknown
train_colored\balloon\00600.png,train_colored,balloon,unknown
train_colored\balloon\00601.png,train_colored,balloon,unknown
train_colored\tennis_ball\00602.png,train_colored,tennis_ball,unknown
train_colored\balloon\00603.png,train_colored,balloon,unknown
train_colored\tennis_ball\00604.png,train_colored,tennis_ball,unknown
train_colored\balloon\00605.png,train_colored,balloon,unknown
train_colored\tennis_ball\00606.png,train_colored,tennis_ball,unknown
train_colored\balloon\00607.png,train_colored,balloon,unknown
train_colored\tennis_ball\00608.png,train_colored,tennis_ball,unknown
train_colored\balloon\00609.png,train_colored,balloon,unknown
train_colored\tennis_ball\00610.png,train_colored,tennis_ball,unknown
train_colored\balloon\00611.png,train_colored,balloon,unknown
train_colored\tennis_ball\00612.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00613.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00614.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00615.png,train_colored,tennis_ball,unknown
train_colored\balloon\00616.png,train_colored,balloon,unknown
train_colored\balloon\00617.png,train_colored,balloon,unknown
train_colored\tennis_ball\00618.png,train_colored,tennis_ball,unknown
train_colored\balloon\00619.png,train_colored,balloon,unknown
train_colored\balloon\00620.png,train_colored,balloon,unknown
train_colored\balloon\00621.png,train_colored,balloon,unknown
train_colored\balloon\00622.png,train_colored,balloon,unknown
train_colored\tennis_ball\00623.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00624.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00625.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00626.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00627.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00628.png,train_colored,tennis_ball,unknown
train_colored\balloon\00629.png,train_colored,balloon,unknown
train_colored\balloon\00630.png,train_colored,balloon,unknown
train_colored\balloon\00631.png,train_colored,balloon,unknown
train_colored\balloon\00632.png,train_colored,balloon,unknown
train_colored\balloon\00633.png,train_colored,balloon,unknown
train_colored\tennis_ball\00634.png,train_colored,tennis_ball,unknown
train_colored\balloon\00635.png,train_colored,balloon,unknown
train_colored\tennis_ball\00636.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00637.png,train_colored,tennis_ball,unknown
train_colored\balloon\00638.png,train_colored,balloon,unknown
train_colored\tennis_ball\00639.png,train_colored,tennis_ball,unknown
train_colored\balloon\00640.png,train_colored,balloon,unknown
train_colored\tennis_ball\00641.png,train_colored,tennis_ball,unknown
train_colored\balloon\00642.png,train_colored,balloon,unknown
train_colored\balloon\00643.png,train_colored,balloon,unknown
train_colored\balloon\00644.png,train_colored,balloon,unknown
train_colored\tennis_ball\00645.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00646.png,train_colored,tennis_ball,unknown
train_colored\balloon\00647.png,train_colored,balloon,unknown
train_colored\balloon\00648.png,train_colored,balloon,unknown
train_colored\balloon\00649.png,train_colored,balloon,unknown
train_colored\balloon\00650.png,train_colored,balloon,unknown
train_colored\balloon\00651.png,train_colored,balloon,unknown
train_colored\balloon\00652.png,train_colored,balloon,unknown
train_colored\tennis_ball\00653.png,train_colored,tennis_ball,unknown
train_colored\balloon\00654.png,train_colored,balloon,unknown
train_colored\balloon\00655.png,train_colored,balloon,unknown
train_colored\balloon\00656.png,train_colored,balloon,unknown
train_colored\tennis_ball\00657.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00658.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00659.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00660.png,train_colored,tennis_ball,unknown
train_colored\balloon\00661.png,train_colored,balloon,unknown
train_colored\balloon\00662.png,train_colored,balloon,unknown
train_colored\tennis_ball\00663.png,train_colored,tennis_ball,unknown
train_colored\balloon\00664.png,train_colored,balloon,unknown
train_colored\balloon\00665.png,train_colored,balloon,unknown
train_colored\tennis_ball\00666.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00667.png,train_colored,tennis_ball,unknown
train_colored\balloon\00668.png,train_colored,balloon,unknown
train_colored\balloon\00669.png,train_colored,balloon,unknown
train_colored\tennis_ball\00670.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00671.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00672.png,train_colored,tennis_ball,unknown
train_colored\balloon\00673.png,train_colored,balloon,unknown
train_colored\tennis_ball\00674.png,train_colored,tennis_ball,unknown
train_colored\balloon\00675.png,train_colored,balloon,unknown
train_colored\balloon\00676.png,train_colored,balloon,unknown
train_colored\tennis_ball\00677.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00678.png,train_colored,tennis_ball,unknown
train_colored\balloon\00679.png,train_colored,balloon,unknown
train_colored\tennis_ball\00680.png,train_colored,tennis_ball,unknown
train_colored\balloon\00681.png,train_colored,balloon,unknown
train_colored\tennis_ball\00682.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00683.png,train_colored,tennis_ball,unknown
train_colored\balloon\00684.png,train_colored,balloon,unknown
train_colored\balloon\00685.png,train_colored,balloon,unknown
train_colored\tennis_ball\00686.png,train_colored,tennis_ball,unknown
train_colored\balloon\00687.png,train_colored,balloon,unknown
train_colored\balloon\00688.png,train_colored,balloon,unknown
train_colored\balloon\00689.png,train_colored,balloon,unknown
train_colored\balloon\00690.png,train_colored,balloon,unknown
train_colored\tennis_ball\00691.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00692.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00693.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00694.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00695.png,train_colored,tennis_ball,unknown
train_colored\balloon\00696.png,train_colored,balloon,unknown
train_colored\balloon\00697.png,train_colored,balloon,unknown
train_colored\balloon\00698.png,train_colored,balloon,unknown
train_colored\balloon\00699.png,train_colored,balloon,unknown
train_colored\tennis_ball\00700.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00701.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00702.png,train_colored,tennis_ball,unknown
train_colored\balloon\00703.png,train_colored,balloon,unknown
train_colored\tennis_ball\00704.png,train_colored,tennis_ball,unknown
train_colored\balloon\00705.png,train_colored,balloon,unknown
train_colored\tennis_ball\00706.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00707.png,train_colored,tennis_ball,unknown
train_colored\balloon\00708.png,train_colored,balloon,unknown
train_colored\balloon\00709.png,train_colored,balloon,unknown
train_colored\tennis_ball\00710.png,train_colored,tennis_ball,unknown
train_colored\balloon\00711.png,train_colored,balloon,unknown
train_colored\balloon\00712.png,train_colored,balloon,unknown
train_colored\tennis_ball\00713.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00714.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00715.png,train_colored,tennis_ball,unknown
train_colored\balloon\00716.png,train_colored,balloon,unknown
train_colored\balloon\00717.png,train_colored,balloon,unknown
train_colored\tennis_ball\00718.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00719.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00720.png,train_colored,tennis_ball,unknown
train_colored\balloon\00721.png,train_colored,balloon,unknown
train_colored\balloon\00722.png,train_colored,balloon,unknown
train_colored\tennis_ball\00723.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00724.png,train_colored,tennis_ball,unknown
train_colored\balloon\00725.png,train_colored,balloon,unknown
train_colored\tennis_ball\00726.png,train_colored,tennis_ball,unknown
train_colored\balloon\00727.png,train_colored,balloon,unknown
train_colored\balloon\00728.png,train_colored,balloon,unknown
train_colored\balloon\00729.png,train_colored,balloon,unknown
train_colored\balloon\00730.png,train_colored,balloon,unknown
train_colored\balloon\00731.png,train_colored,balloon,unknown
train_colored\tennis_ball\00732.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00733.png,train_colored,tennis_ball,unknown
train_colored\balloon\00734.png,train_colored,balloon,unknown
train_colored\tennis_ball\00735.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00736.png,train_colored,tennis_ball,unknown
train_colored\balloon\00737.png,train_colored,balloon,unknown
train_colored\balloon\00738.png,train_colored,balloon,unknown
train_colored\balloon\00739.png,train_colored,balloon,unknown
train_colored\balloon\00740.png,train_colored,balloon,unknown
train_colored\balloon\00741.png,train_colored,balloon,unknown
train_colored\tennis_ball\00742.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00743.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00744.png,train_colored,tennis_ball,unknown
train_colored\balloon\00745.png,train_colored,balloon,unknown
train_colored\balloon\00746.png,train_colored,balloon,unknown
train_colored\tennis_ball\00747.png,train_colored,tennis_ball,unknown
train_colored\balloon\00748.png,train_colored,balloon,unknown
train_colored\tennis_ball\00749.png,train_colored,tennis_ball,unknown
train_colored\balloon\00750.png,train_colored,balloon,unknown
train_colored\tennis_ball\00751.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00752.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00753.png,train_colored,tennis_ball,unknown
train_colored\balloon\00754.png,train_colored,balloon,unknown
train_colored\tennis_ball\00755.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00756.png,train_colored,tennis_ball,unknown
train_colored\balloon\00757.png,train_colored,balloon,unknown
train_colored\tennis_ball\00758.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00759.png,train_colored,tennis_ball,unknown
train_colored\balloon\00760.png,train_colored,balloon,unknown
train_colored\tennis_ball\00761.png,train_colored,tennis_ball,unknown
train_colored\balloon\00762.png,train_colored,balloon,unknown
train_colored\tennis_ball\00763.png,train_colored,tennis_ball,unknown
train_colored\balloon\00764.png,train_colored,balloon,unknown
train_colored\balloon\00765.png,train_colored,balloon,unknown
train_colored\balloon\00766.png,train_colored,balloon,unknown
train_colored\tennis_ball\00767.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00768.png,train_colored,tennis_ball,unknown
train_colored\balloon\00769.png,train_colored,balloon,unknown
train_colored\tennis_ball\00770.png,train_colored,tennis_ball,unknown
train_colored\balloon\00771.png,train_colored,balloon,unknown
train_colored\balloon\00772.png,train_colored,balloon,unknown
train_colored\tennis_ball\00773.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00774.png,train_colored,tennis_ball,unknown
train_colored\balloon\00775.png,train_colored,balloon,unknown
train_colored\balloon\00776.png,train_colored,balloon,unknown
train_colored\tennis_ball\00777.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00778.png,train_colored,tennis_ball,unknown
train_colored\balloon\00779.png,train_colored,balloon,unknown
train_colored\balloon\00780.png,train_colored,balloon,unknown
train_colored\balloon\00781.png,train_colored,balloon,unknown
train_colored\tennis_ball\00782.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00783.png,train_colored,tennis_ball,unknown
train_colored\balloon\00784.png,train_colored,balloon,unknown
train_colored\tennis_ball\00785.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00786.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00787.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00788.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00789.png,train_colored,tennis_ball,unknown
train_colored\balloon\00790.png,train_colored,balloon,unknown
train_colored\tennis_ball\00791.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00792.png,train_colored,tennis_ball,unknown
train_colored\balloon\00793.png,train_colored,balloon,unknown
train_colored\tennis_ball\00794.png,train_colored,tennis_ball,unknown
train_colored\balloon\00795.png,train_colored,balloon,unknown
train_colored\tennis_ball\00796.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00797.png,train_colored,tennis_ball,unknown
train_colored\balloon\00798.png,train_colored,balloon,unknown
train_colored\tennis_ball\00799.png,train_colored,tennis_ball,unknown
train_colored\balloon\00800.png,train_colored,balloon,unknown
train_colored\balloon\00801.png,train_colored,balloon,unknown
train_colored\balloon\00802.png,train_colored,balloon,unknown
train_colored\tennis_ball\00803.png,train_colored,tennis_ball,unknown
train_colored\balloon\00804.png,train_colored,balloon,unknown
train_colored\balloon\00805.png,train_colored,balloon,unknown
train_colored\tennis_ball\00806.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00807.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00808.png,train_colored,tennis_ball,unknown
train_colored\balloon\00809.png,train_colored,balloon,unknown
train_colored\tennis_ball\00810.png,train_colored,tennis_ball,unknown
